Transaction ID,Date - Time,Type,Cashier,Receipt Number,Gratuity,Subtotal,Discount,Tax,Total
428606490,2010-3-28 18:48:00,Walk In,"	Rachel Dicke",7857,3.88,19.4,0,1.632,52.58
428606491,2010-3-28 18:48:00,Walk In,"	Rachel Dicke",7859,3.624,24.152,4.8,1.632,52.46
428606492,2010-3-28 18:48:00,Walk In,"	Rachel Dicke",7861,3.624,24.152,4.8,1.632,52.46
428606493,2010-3-28 18:48:00,Walk In,"	Kim Burton",7863,4.888,25.72,6.4,1.632,52.38
428606494,2010-3-28 18:48:00,Walk In,"	Kim Burton",7865,4.888,25.72,6.4,1.632,52.38
428606495,2010-2-21 16:22:00,Walk In,"	Rachel Dicke",7867,3.465,19.215,0,1.62,27.78
428606496,2010-2-21 16:22:00,Walk In,"	Rachel Dicke",7869,3.465,19.215,0,1.62,27.78
428606497,2010-2-21 16:22:00,Walk In,"	Kim Burton",7871,2.865,22.095,3,1.605,27.6
428606498,2010-2-21 16:22:00,Walk In,"	Rachel Dicke",7873,2.072,18.864,0,1.592,51.14
428606499,2010-12-15 17:26:00,Walk In,"	Rachel Dicke",7875,2.64,18.84,0,1.59,27.24
428606500,2010-12-15 17:26:00,Walk In,"	Kim Burton",7877,2.25,20.43,1.5,1.59,27.36
428606501,2010-12-15 17:26:00,Walk In,"	Kim Burton",7879,2.43,22.02,3,1.59,13.74
428606502,2010-12-15 17:26:00,Walk In,"	Rachel Dicke",7881,3.003,18.788,0,1.584,37.04
428606503,2010-12-15 17:26:00,Walk In,"	Rachel Dicke",7883,1.856,18.584,0,1.568,50.38
428606504,2010-12-12 18:26:00,Walk In,"	Rachel Dicke",7885,1.856,18.584,0,1.568,50.38
428606505,2010-12-12 18:26:00,Walk In,"	Kim Burton",7887,1.856,18.536,0,1.56,50.24
428606506,2010-12-12 18:26:00,Walk In,"	Kim Burton",7889,1.856,18.536,0,1.56,50.24
428606507,2010-12-12 18:26:00,Walk In,"	Rachel Dicke",7891,4.65,27.39,9,1.56,13.3
428606508,2010-12-12 18:26:00,Walk In,"	Kim Burton",7893,5.49,27.51,9,1.56,13.38
428606509,2010-12-10 11:42:00,Walk In,"	Rachel Dicke",7895,10.26,60.39,42,1.56,13.3
428606510,2010-12-10 11:42:00,Walk In,"	Kim Burton",7897,2.745,18.3,0,1.545,26.46
428606511,2010-12-10 11:42:00,Walk In,"	Rachel Dicke",7899,3.285,18.285,0,1.545,26.44
428606512,2010-12-10 11:42:00,Walk In,"	Kim Burton",7901,3.15,21,3,1.53,13.02
428606513,2010-11-26 15:24:00,Walk In,"	Kim Burton",7903,4.64,30.912,12.8,1.528,49.1
428606514,2010-11-26 15:24:00,Walk In,"	Rachel Dicke",7905,4.64,30.912,12.8,1.528,49.1
428606515,2010-11-26 15:24:00,Walk In,"	Kim Burton",7907,2.68,17.8,0,1.52,9.66
428606516,2010-11-26 15:24:00,Walk In,"	Rachel Dicke",7909,1.98,17.94,0,1.515,25.94
428606517,2010-11-23 18:48:00,Walk In,"	Kim Burton",7911,2.848,17.8,0,1.504,48.26
428606518,2010-11-23 18:48:00,Walk In,"	Rachel Dicke",7913,2.31,17.775,0,1.5,25.7
428606519,2010-11-23 18:48:00,Walk In,"	Rachel Dicke",7915,3.09,23.79,6,1.5,12.86
428606520,2010-11-23 18:48:00,Walk In,"	Kim Burton",7917,3.52,17.6,0,1.488,56.52
428606521,2010-11-23 18:48:00,Walk In,"	Kim Burton",7919,3.52,17.6,0,1.488,56.52
428606522,2010-10-4 2:38:00,Walk In,"	Kim Burton",7921,2.288,17.592,0,1.48,47.68
428606523,2010-10-4 2:38:00,Walk In,"	Rachel Dicke",7923,2.288,17.592,0,1.48,47.68
428606524,2010-10-4 2:38:00,Walk In,"	Rachel Dicke",7925,2.896,20.712,3.2,1.48,47.48
428606525,2010-10-4 2:38:00,Walk In,"	Rachel Dicke",7927,2.896,20.712,3.2,1.48,47.48
428606526,2010-10-4 2:38:00,Walk In,"	Kim Burton",7929,2.416,17.232,0,1.456,46.72
428606527,2010-10-20 18:48:00,Walk In,"	Kim Burton",7931,2.07,17.31,0,1.455,25.02
428606528,2010-10-20 18:48:00,Walk In,"	Rachel Dicke",7933,2.07,17.31,0,1.455,25.02
428606529,2010-10-20 18:48:00,Walk In,"	Rachel Dicke",7935,4.155,27.735,10.5,1.455,24.92
428606530,2010-10-20 18:48:00,Walk In,"	Kim Burton",7937,2.926,17.226,0,1.452,33.96
428606531,2010-10-20 18:48:00,Walk In,"	Kim Burton",7939,2.88,17,0,1.44,9.22
428606532,2010-10-10 8:42:00,Walk In,"	Kim Burton",7941,2.07,17.19,0,1.44,12.42
428606533,2010-10-10 8:42:00,Walk In,"	Kim Burton",7943,4.904,25.824,8.8,1.432,46.14
428606534,2010-10-10 8:42:00,Walk In,"	Kim Burton",7945,4.904,25.824,8.8,1.432,46.14
428606535,2010-10-10 8:42:00,Walk In,"	Kim Burton",7947,3.96,30.495,13.5,1.425,24.56
428606536,2010-10-10 8:42:00,Walk In,"	Kim Burton",7949,1.688,16.888,0,1.424,45.78
428606537,2009-8-13 3:04:00,Walk In,"	Kim Burton",7951,3.368,16.84,0,1.416,45.64
428606538,2009-8-13 3:04:00,Walk In,"	Rachel Dicke",7953,3.368,16.84,0,1.416,45.64
428606539,2009-8-13 3:04:00,Walk In,"	Rachel Dicke",7955,4.488,26.384,9.6,1.416,45.5
428606540,2009-8-13 3:04:00,Walk In,"	Rachel Dicke",7957,4.488,26.384,9.6,1.416,45.5
428606541,2009-8-12 19:04:00,Walk In,"	Kim Burton",7959,4.088,25.528,8.8,1.408,45.34
428606542,2009-8-12 19:04:00,Walk In,"	Kim Burton",7961,4.088,25.528,8.8,1.408,45.34
428606543,2009-8-12 19:04:00,Walk In,"	Kim Burton",7963,3.072,27.904,11.2,1.408,45.28
428606544,2009-8-12 19:04:00,Walk In,"	Rachel Dicke",7965,3.072,27.904,11.2,1.408,45.28
428606545,2009-8-12 19:04:00,Walk In,"	Rachel Dicke",7967,1.96,16.48,0,1.4,8.94
428606546,2009-8-12 1:36:00,Walk In,"	Kim Burton",7969,2.805,25.47,9,1.395,23.82
428606547,2009-8-12 1:36:00,Walk In,"	Rachel Dicke",7971,2.805,25.47,9,1.395,23.82
428606548,2009-8-12 1:36:00,Walk In,"	Rachel Dicke",7973,3.15,16.5,0,1.38,11.92
428606549,2009-8-12 1:36:00,Walk In,"	Kim Burton",7975,3.42,28.41,12,1.38,11.86
428606550,2009-8-12 1:36:00,Walk In,"	Rachel Dicke",7977,2.464,24.616,8.8,1.336,42.88
428606551,2009-7-8 5:32:00,Walk In,"	Kim Burton",7979,2.464,24.616,8.8,1.336,42.88
428606552,2009-7-8 5:32:00,Walk In,"	Kim Burton",7981,4.728,27.808,12,1.336,42.86
428606553,2009-7-8 5:32:00,Walk In,"	Kim Burton",7983,4.728,27.808,12,1.336,42.86
428606554,2009-7-8 5:32:00,Walk In,"	Kim Burton",7985,2.37,15.825,0,1.335,22.88
428606555,2009-7-7 18:46:00,Walk In,"	Rachel Dicke",7987,2.37,15.825,0,1.335,22.88
428606556,2009-7-7 18:46:00,Walk In,"	Rachel Dicke",7989,3.135,15.705,0,1.32,22.7
428606557,2009-7-7 18:46:00,Walk In,"	Kim Burton",7991,3.12,15.6,0,1.32,22.56
428606558,2009-7-7 18:46:00,Walk In,"	Kim Burton",7993,2.52,15.735,0,1.32,22.74
428606559,2009-7-7 18:46:00,Walk In,"	Kim Burton",7995,17.72,147.64,132,1.32,8.48
428606560,2009-7-31 1:16:00,Walk In,"	Kim Burton",7997,2.629,15.466,0,1.309,30.5
428606561,2009-7-31 1:16:00,Walk In,"	Rachel Dicke",7999,1.848,15.416,0,1.296,41.78
428606562,2009-7-31 1:16:00,Walk In,"	Rachel Dicke",8001,1.848,15.416,0,1.296,41.78
428606563,2009-7-31 1:16:00,Walk In,"	Kim Burton",8003,2.28,15.15,0,1.29,10.96
428606564,2009-7-31 1:16:00,Walk In,"	Kim Burton",8005,3.81,27.24,12,1.29,11.02
428606565,2009-7-30 7:30:00,Walk In,"	Rachel Dicke",8007,4.224,26.4,11.2,1.28,41.2
428606566,2009-7-30 7:30:00,Walk In,"	Kim Burton",8009,4.224,26.4,11.2,1.28,41.2
428606567,2009-7-30 7:30:00,Walk In,"	Rachel Dicke",8011,3.92,27.992,12.8,1.28,41.18
428606568,2009-7-30 7:30:00,Walk In,"	Rachel Dicke",8013,3.92,27.992,12.8,1.28,41.18
428606569,2009-7-3 12:48:00,Walk In,"	Rachel Dicke",8015,3,15,0,1.28,8.14
428606570,2009-7-3 12:48:00,Walk In,"	Kim Burton",8017,1.656,15.08,0,1.272,40.88
428606571,2009-7-3 12:48:00,Walk In,"	Rachel Dicke",8019,1.656,15.08,0,1.272,40.88
428606572,2009-7-3 12:48:00,Walk In,"	Rachel Dicke",8021,2.088,19.016,4,1.264,40.7
428606573,2009-7-3 12:48:00,Walk In,"	Rachel Dicke",8023,2.088,19.016,4,1.264,40.7
428606574,2009-5-29 3:18:00,Walk In,"	Rachel Dicke",8025,0,15,0,1.26,10.84
428606575,2009-5-29 3:18:00,Walk In,"	Rachel Dicke",8027,2.88,15.12,0,1.26,10.92
428606576,2009-5-29 3:18:00,Walk In,"	Rachel Dicke",8029,2.072,14.8,0,1.248,40.12
428606577,2009-5-29 3:18:00,Walk In,"	Rachel Dicke",8031,2.072,14.8,0,1.248,40.12
428606578,2009-5-29 3:18:00,Walk In,"	Rachel Dicke",8033,3.776,23.624,8.8,1.248,40.18
428606579,2009-5-13 18:48:00,Walk In,"	Rachel Dicke",8035,3.776,23.624,8.8,1.248,40.18
428606580,2009-5-13 18:48:00,Walk In,"	Kim Burton",8037,3.208,26.76,12,1.248,40.02
428606581,2009-5-13 18:48:00,Walk In,"	Rachel Dicke",8039,3.208,26.76,12,1.248,40.02
428606582,2009-5-13 18:48:00,Walk In,"	Kim Burton",8041,2.2,14.68,0,1.24,39.8
428606583,2009-5-13 18:48:00,Walk In,"	Kim Burton",8043,24.08,150.6,136,1.24,7.92
428606584,2009-3-4 11:38:00,Walk In,"	Rachel Dicke",8045,2.94,14.67,0,1.23,10.6
428606585,2009-3-4 11:38:00,Walk In,"	Rachel Dicke",8047,2.032,14.496,0,1.224,39.3
428606586,2009-3-4 11:38:00,Walk In,"	Rachel Dicke",8049,2.032,14.496,0,1.224,39.3
428606587,2009-3-4 11:38:00,Walk In,"	Rachel Dicke",8051,2.6,14.448,0,1.216,39.16
428606588,2009-3-4 11:38:00,Walk In,"	Rachel Dicke",8053,2.6,14.448,0,1.216,39.16
428606589,2009-2-8 19:48:00,Walk In,"	Kim Burton",8055,3.352,17.632,3.2,1.216,39.12
428606590,2009-2-8 19:48:00,Walk In,"	Rachel Dicke",8057,3.352,17.632,3.2,1.216,39.12
428606591,2009-2-8 19:48:00,Walk In,"	Kim Burton",8059,2.512,16.736,2.4,1.208,38.86
428606592,2009-2-8 19:48:00,Walk In,"	Kim Burton",8061,2.512,16.736,2.4,1.208,38.86
428606593,2009-2-8 19:48:00,Walk In,"	Rachel Dicke",8063,3.832,25.544,11.2,1.208,38.88
428606594,2009-2-10 6:48:00,Walk In,"	Rachel Dicke",8065,3.832,25.544,11.2,1.208,38.88
428606595,2009-2-10 6:48:00,Walk In,"	Rachel Dicke",8067,1.84,18.36,4,1.2,7.78
428606596,2009-2-10 6:48:00,Walk In,"	Rachel Dicke",8069,2.248,20.424,6.4,1.184,38.02
428606597,2009-2-10 6:48:00,Walk In,"	Kim Burton",8071,2.248,20.424,6.4,1.184,38.02
428606598,2009-12-17 15:28:00,Walk In,"	Kim Burton",8073,3.376,18.744,4.8,1.176,37.8
428606599,2009-12-17 15:28:00,Walk In,"	Rachel Dicke",8075,3.376,18.744,4.8,1.176,37.8
428606600,2009-12-17 15:28:00,Walk In,"	Rachel Dicke",8077,2.52,16.89,3,1.17,10.04
428606601,2009-12-17 15:28:00,Walk In,"	Rachel Dicke",8079,1.936,13.816,0,1.166,27.24
428606602,2009-12-17 15:28:00,Walk In,"	Kim Burton",8081,1.785,13.695,0,1.155,19.8
428606603,2009-1-18 18:48:00,Walk In,"	Rachel Dicke",8083,2.175,19.755,6,1.155,19.88
428606604,2009-1-18 18:48:00,Walk In,"	Rachel Dicke",8085,2.184,13.664,0,1.152,37.04
428606605,2009-1-18 18:48:00,Walk In,"	Rachel Dicke",8087,1.485,13.545,0,1.14,19.58
428606606,2009-1-18 18:48:00,Walk In,"	Kim Burton",8089,2.01,13.35,0,1.14,9.66
428606607,2009-1-18 18:48:00,Walk In,"	Kim Burton",8091,2.013,13.42,0,1.133,26.46
428606608,2009-11-4 7:54:00,Walk In,"	Rachel Dicke",8093,2.409,13.409,0,1.133,26.44
428606609,2009-11-4 7:54:00,Walk In,"	Rachel Dicke",8095,2.44,24.376,11.2,1.112,35.72
428606610,2009-11-4 7:54:00,Walk In,"	Kim Burton",8097,2.44,24.376,11.2,1.112,35.72
428606611,2009-11-4 7:54:00,Walk In,"	Rachel Dicke",8099,1.452,13.156,0,1.111,25.94
428606612,2009-11-4 7:54:00,Walk In,"	Kim Burton",8101,1.755,15.915,3,1.095,18.68
428606613,2009-11-24 18:48:00,Walk In,"	Rachel Dicke",8103,2.16,12.75,0,1.08,9.22
428606614,2009-11-24 18:48:00,Walk In,"	Rachel Dicke",8105,2.736,15.2,2.4,1.08,34.7
428606615,2009-11-24 18:48:00,Walk In,"	Kim Burton",8107,2.736,15.2,2.4,1.08,34.7
428606616,2009-11-24 18:48:00,Walk In,"	Kim Burton",8109,3.42,20.16,7.5,1.065,18.3
428606617,2009-11-24 18:48:00,Walk In,"	Rachel Dicke",8111,6.18,41.19,28.5,1.065,18.34
428606618,2008-9-19 2:12:00,Walk In,"	Kim Burton",8113,6.18,41.19,28.5,1.065,18.34
428606619,2008-9-19 2:12:00,Walk In,"	Kim Burton",8115,1.384,12.6,0,1.064,34.16
428606620,2008-9-19 2:12:00,Walk In,"	Kim Burton",8117,1.384,12.6,0,1.064,34.16
428606621,2008-9-19 2:12:00,Walk In,"	Rachel Dicke",8119,2.128,12.528,0,1.056,33.96
428606622,2008-9-19 2:12:00,Walk In,"	Rachel Dicke",8121,1.47,12.36,0,1.05,8.94
428606623,2008-8-28 7:02:00,Walk In,"	Rachel Dicke",8123,3.225,16.935,4.5,1.05,17.98
428606624,2008-8-28 7:02:00,Walk In,"	Kim Burton",8125,3.225,16.935,4.5,1.05,17.98
428606625,2008-8-28 7:02:00,Walk In,"	Rachel Dicke",8127,2.368,12.472,0,1.048,33.8
428606626,2008-8-28 7:02:00,Walk In,"	Rachel Dicke",8129,3.6,18.008,5.6,1.048,33.64
428606627,2008-8-28 7:02:00,Walk In,"	Rachel Dicke",8131,3.6,18.008,5.6,1.048,33.64
428606628,2008-8-28 20:08:00,Walk In,"	Kim Burton",8133,2.28,12.56,0,1.04,6.8
428606629,2008-8-28 20:08:00,Walk In,"	Rachel Dicke",8135,1.71,12.21,0,1.035,17.66
428606630,2008-8-28 20:08:00,Walk In,"	Kim Burton",8137,1.71,12.21,0,1.035,17.66
428606631,2008-8-28 20:08:00,Walk In,"	Rachel Dicke",8139,4.74,31.59,19.5,1.02,17.48
428606632,2008-8-28 20:08:00,Walk In,"	Kim Burton",8141,1.432,11.96,0,1.008,32.42
428606633,2008-8-27 12:40:00,Walk In,"	Rachel Dicke",8143,1.432,11.96,0,1.008,32.42
428606634,2008-8-27 12:40:00,Walk In,"	Kim Burton",8145,1.665,11.85,0,1.005,17.14
428606635,2008-8-27 12:40:00,Walk In,"	Rachel Dicke",8147,1.352,13.48,1.6,1,32.2
428606636,2008-8-27 12:40:00,Walk In,"	Rachel Dicke",8149,1.352,13.48,1.6,1,32.2
428606637,2008-8-27 12:40:00,Walk In,"	Kim Burton",8151,13.29,110.73,99,0.99,8.48
428606638,2008-6-3 22:26:00,Walk In,"	Rachel Dicke",8153,2.299,11.517,0,0.968,22.7
428606639,2008-6-3 22:26:00,Walk In,"	Kim Burton",8155,2.784,13.92,2.4,0.968,31.22
428606640,2008-6-3 22:26:00,Walk In,"	Rachel Dicke",8157,2.784,13.92,2.4,0.968,31.22
428606641,2008-6-3 22:26:00,Walk In,"	Rachel Dicke",8159,0,11.385,0,0.96,16.46
428606642,2008-6-3 22:26:00,Walk In,"	Kim Burton",8161,0,11.385,0,0.96,16.46
428606643,2008-5-3 16:12:00,Walk In,"	Kim Burton",8163,1.912,11.248,0,0.952,30.5
428606644,2008-5-3 16:12:00,Walk In,"	Rachel Dicke",8165,2.336,23.336,12,0.952,30.72
428606645,2008-5-3 16:12:00,Walk In,"	Kim Burton",8167,2.336,23.336,12,0.952,30.72
428606646,2008-5-3 16:12:00,Walk In,"	Rachel Dicke",8169,1.47,11.25,0,0.945,16.26
428606647,2008-5-3 16:12:00,Walk In,"	Rachel Dicke",8171,3.045,20.265,9,0.945,16.28
428606648,2008-5-3 11:00:00,Walk In,"	Rachel Dicke",8173,18.06,112.95,102,0.93,7.92
428606649,2008-5-3 11:00:00,Walk In,"	Kim Burton",8175,1.52,12.648,1.6,0.928,29.94
428606650,2008-5-3 11:00:00,Walk In,"	Rachel Dicke",8177,1.52,12.648,1.6,0.928,29.94
428606651,2008-5-3 11:00:00,Walk In,"	Rachel Dicke",8179,1.8,14.88,4,0.92,5.9
428606652,2008-5-3 11:00:00,Walk In,"	Kim Burton",8181,2.04,10.752,0,0.904,29.14
428606653,2008-5-3 0:06:00,Walk In,"	Kim Burton",8183,2.04,10.752,0,0.904,29.14
428606654,2008-5-3 0:06:00,Walk In,"	Kim Burton",8185,1.38,13.77,3,0.9,7.78
428606655,2008-5-3 0:06:00,Walk In,"	Rachel Dicke",8187,1.89,10.5,0,0.885,17.7
428606656,2008-5-3 0:06:00,Walk In,"	Rachel Dicke",8189,2.1,10.485,0,0.885,15.16
428606657,2008-5-3 0:06:00,Walk In,"	Kim Burton",8191,1.89,10.5,0,0.885,17.7
428606658,2008-5-26 2:14:00,Walk In,"	Kim Burton",8193,0,21,10.5,0.885,15.18
428606659,2008-5-26 2:14:00,Walk In,"	Rachel Dicke",8195,1.456,10.4,0,0.88,28.2
428606660,2008-5-26 2:14:00,Walk In,"	Rachel Dicke",8197,1.456,10.4,0,0.88,28.2
428606661,2008-5-26 2:14:00,Walk In,"	Kim Burton",8199,1.725,13.32,3,0.87,14.92
428606662,2008-5-26 2:14:00,Walk In,"	Rachel Dicke",8201,2.58,16.2,6,0.87,7.38
428606663,2008-4-5 6:14:00,Walk In,"	Rachel Dicke",8203,3.21,17.805,7.5,0.87,14.9
428606664,2008-4-5 6:14:00,Walk In,"	Rachel Dicke",8205,1.848,10.248,0,0.864,27.78
428606665,2008-4-5 6:14:00,Walk In,"	Kim Burton",8207,1.848,10.248,0,0.864,27.78
428606666,2008-4-5 6:14:00,Walk In,"	Rachel Dicke",8209,1.528,11.784,1.6,0.856,27.6
428606667,2008-4-5 6:14:00,Walk In,"	Rachel Dicke",8211,1.528,11.784,1.6,0.856,27.6
428606668,2008-2-29 23:28:00,Walk In,"	Kim Burton",8213,2.07,20.625,10.5,0.855,14.64
428606669,2008-2-29 23:28:00,Walk In,"	Kim Burton",8215,1.408,10.048,0,0.848,27.24
428606670,2008-2-29 23:28:00,Walk In,"	Rachel Dicke",8217,1.2,10.896,0.8,0.848,27.36
428606671,2008-2-29 23:28:00,Walk In,"	Rachel Dicke",8219,1.2,10.896,0.8,0.848,27.36
428606672,2008-2-23 19:30:00,Walk In,"	Kim Burton",8221,1.309,10.043,0,0.847,19.8
428606673,2008-2-23 19:30:00,Walk In,"	Rachel Dicke",8223,1.62,16.14,6,0.84,7.32
428606674,2008-2-23 19:30:00,Walk In,"	Kim Burton",8225,1.68,13.92,4,0.84,5.38
428606675,2008-2-23 19:30:00,Walk In,"	Rachel Dicke",8227,2.44,22.04,12,0.84,5.44
428606676,2008-2-23 19:30:00,Walk In,"	Kim Burton",8229,1.755,9.75,0,0.825,16.44
428606677,2008-2-15 11:04:00,Walk In,"	Rachel Dicke",8231,1.464,9.76,0,0.824,26.46
428606678,2008-2-15 11:04:00,Walk In,"	Kim Burton",8233,1.752,9.752,0,0.824,26.44
428606679,2008-2-15 11:04:00,Walk In,"	Rachel Dicke",8235,1.056,9.568,0,0.808,25.94
428606680,2008-2-15 11:04:00,Walk In,"	Rachel Dicke",8237,1.232,9.48,0,0.8,25.7
428606681,2008-2-15 11:04:00,Walk In,"	Kim Burton",8239,7.44,49.52,40,0.8,5.16
428606682,2008-1-31 14:08:00,Walk In,"	Kim Burton",8241,1.215,11.01,1.5,0.795,13.74
428606683,2008-1-31 14:08:00,Walk In,"	Rachel Dicke",8243,1.71,9.42,0,0.78,6.8
428606684,2008-1-31 14:08:00,Walk In,"	Kim Burton",8245,2.745,13.755,4.5,0.78,13.38
428606685,2008-1-31 14:08:00,Walk In,"	Kim Burton",8247,2.325,13.695,4.5,0.78,13.3
428606686,2008-1-31 14:08:00,Walk In,"	Rachel Dicke",8249,5.13,30.195,21,0.78,13.3
428606687,2008-1-31 12:54:00,Walk In,"	Kim Burton",8251,5.13,30.195,21,0.78,13.3
428606688,2008-1-31 12:54:00,Walk In,"	Rachel Dicke",8253,1.104,9.232,0,0.776,25.02
428606689,2008-1-31 12:54:00,Walk In,"	Kim Burton",8255,1.104,9.232,0,0.776,25.02
428606690,2008-1-31 12:54:00,Walk In,"	Rachel Dicke",8257,2.216,14.792,5.6,0.776,24.92
428606691,2008-1-31 12:54:00,Walk In,"	Kim Burton",8259,2.216,14.792,5.6,0.776,24.92
428606692,2008-1-30 13:16:00,Walk In,"	Kim Burton",8261,1.575,10.5,1.5,0.765,13.02
428606693,2008-1-30 13:16:00,Walk In,"	Rachel Dicke",8263,2.112,16.264,7.2,0.76,24.56
428606694,2008-1-30 13:16:00,Walk In,"	Kim Burton",8265,2.112,16.264,7.2,0.76,24.56
428606695,2008-1-30 13:16:00,Walk In,"	Kim Burton",8267,1.545,11.895,3,0.75,12.86
428606696,2008-1-28 14:26:00,Walk In,"	Rachel Dicke",8269,1.496,13.584,4.8,0.744,23.82
428606697,2008-1-28 14:26:00,Walk In,"	Rachel Dicke",8271,1.496,13.584,4.8,0.744,23.82
428606698,2008-1-28 14:26:00,Walk In,"	Kim Burton",8273,1.035,8.595,0,0.72,12.42
428606699,2008-1-28 14:26:00,Walk In,"	Rachel Dicke",8275,1.035,8.595,0,0.72,12.42
428606700,2008-1-28 14:26:00,Walk In,"	Rachel Dicke",8277,0.84,8.48,0,0.72,4.6
428606701,2008-1-28 11:22:00,Walk In,"	Kim Burton",8279,1.48,8.64,0,0.72,4.68
428606702,2008-1-28 11:22:00,Walk In,"	Rachel Dicke",8281,2.64,14.61,6,0.72,6.22
428606703,2008-1-28 11:22:00,Walk In,"	Rachel Dicke",8283,1.264,8.44,0,0.712,22.88
428606704,2008-1-28 11:22:00,Walk In,"	Kim Burton",8285,1.264,8.44,0,0.712,22.88
428606705,2008-1-28 11:22:00,Walk In,"	Rachel Dicke",8287,1.672,8.376,0,0.704,22.7
428606706,2008-1-17 18:48:00,Walk In,"	Rachel Dicke",8289,1.664,8.32,0,0.704,22.56
428606707,2008-1-17 18:48:00,Walk In,"	Kim Burton",8291,1.344,8.392,0,0.704,22.74
428606708,2008-1-17 18:48:00,Walk In,"	Rachel Dicke",8293,1.575,8.25,0,0.69,11.92
428606709,2008-1-17 18:48:00,Walk In,"	Kim Burton",8295,1.35,11.16,3,0.69,5.9
428606710,2008-1-17 18:48:00,Walk In,"	Kim Burton",8297,1.71,14.205,6,0.69,11.86
428606711,2008-1-14 18:48:00,Walk In,"	Rachel Dicke",8299,1.71,14.205,6,0.69,11.86
428606712,2008-1-14 18:48:00,Walk In,"	Rachel Dicke",8301,1.14,7.575,0,0.645,10.96
428606713,2008-1-14 18:48:00,Walk In,"	Rachel Dicke",8303,1.905,13.62,6,0.645,11.02
428606714,2008-1-14 18:48:00,Walk In,"	Kim Burton",8305,1.905,13.62,6,0.645,11.02
428606715,2008-1-14 18:48:00,Walk In,"	Rachel Dicke",8307,1.04,7.52,0,0.64,4.08
428606716,2008-11-28 22:46:00,Walk In,"	Rachel Dicke",8309,1.6,11.44,4,0.64,4.04
428606717,2008-11-28 22:46:00,Walk In,"	Kim Burton",8311,0,7.5,0,0.63,10.84
428606718,2008-11-28 22:46:00,Walk In,"	Rachel Dicke",8313,1.44,7.56,0,0.63,10.92
428606719,2008-11-28 22:46:00,Walk In, ,8315,0,7.5,0,0.63,10.84
428606720,2008-11-28 22:46:00,Walk In,"	Rachel Dicke",8317,1.44,7.56,0,0.63,10.92
428606721,2008-11-22 18:48:00,Walk In,"	Kim Burton",8319,1.26,10.44,3,0.63,5.38
428606722,2008-11-22 18:48:00,Walk In,"	Rachel Dicke",8321,1.83,16.53,9,0.63,5.44
428606723,2008-11-22 18:48:00,Walk In,"	Rachel Dicke",8323,0.952,7.304,0,0.616,19.8
428606724,2008-11-22 18:48:00,Walk In,"	Rachel Dicke",8325,1.16,10.536,3.2,0.616,19.88
428606725,2008-11-22 18:48:00,Walk In,"	Kim Burton",8327,1.16,10.536,3.2,0.616,19.88
428606726,2007-7-8 11:58:00,Walk In,"	Rachel Dicke",8329,1.47,7.335,0,0.615,10.6
428606727,2007-7-8 11:58:00,Walk In,"	Rachel Dicke",8331,0.792,7.224,0,0.608,19.58
428606728,2007-7-8 11:58:00,Walk In,"	Rachel Dicke",8333,0.792,7.224,0,0.608,19.58
428606729,2007-7-8 11:58:00,Walk In,"	Rachel Dicke",8335,5.58,37.14,30,0.6,5.16
428606730,2007-7-8 11:58:00,Walk In,"	Rachel Dicke",8337,1.26,8.445,1.5,0.585,10.04
428606731,2007-7-18 4:24:00,Walk In,"	Kim Burton",8339,1.26,8.445,1.5,0.585,10.04
428606732,2007-7-18 4:24:00,Walk In,"	Rachel Dicke",8341,0.936,8.488,1.6,0.584,18.68
428606733,2007-7-18 4:24:00,Walk In,"	Rachel Dicke",8343,0.936,8.488,1.6,0.584,18.68
428606734,2007-7-18 4:24:00,Walk In,"	Rachel Dicke",8345,1.005,6.675,0,0.57,9.66
428606735,2007-7-18 4:24:00,Walk In,"	Kim Burton",8347,1.824,10.752,4,0.568,18.3
428606736,2007-7-12 21:56:00,Walk In,"	Kim Burton",8349,3.296,21.968,15.2,0.568,18.34
428606737,2007-7-12 21:56:00,Walk In,"	Rachel Dicke",8351,3.296,21.968,15.2,0.568,18.34
428606738,2007-7-12 21:56:00,Walk In,"	Rachel Dicke",8353,1.4,10.72,4,0.56,3.64
428606739,2007-7-12 21:56:00,Walk In,"	Rachel Dicke",8355,1.72,9.032,2.4,0.56,17.98
428606740,2007-6-4 22:44:00,Walk In,"	Rachel Dicke",8357,1.72,9.032,2.4,0.56,17.98
428606741,2007-6-4 22:44:00,Walk In,"	Rachel Dicke",8359,0.912,6.512,0,0.552,17.66
428606742,2007-6-4 22:44:00,Walk In,"	Rachel Dicke",8361,0.912,6.512,0,0.552,17.66
428606743,2007-6-4 22:44:00,Walk In,"	Kim Burton",8363,2.528,16.848,10.4,0.544,17.48
428606744,2007-6-4 22:44:00,Walk In,"	Rachel Dicke",8365,1.08,6.375,0,0.54,9.22
428606745,2007-6-26 3:50:00,Walk In,"	Rachel Dicke",8367,1.11,6.45,0,0.54,4.66
428606746,2007-6-26 3:50:00,Walk In,"	Rachel Dicke",8369,0.63,6.36,0,0.54,4.6
428606747,2007-6-26 3:50:00,Walk In,"	Rachel Dicke",8371,0.888,6.32,0,0.536,17.14
428606748,2007-6-26 3:50:00,Walk In,"	Rachel Dicke",8373,0.888,6.32,0,0.536,17.14
